"SpinalCord_PRV05(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","Brainstem_PRV05(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","Cavity_Oral(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","Posterior Neck(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","Cochlea_R(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","Cochlea_L(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","Esophagus(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","Lips(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","Skin05(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","GTV(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","PTV 7000(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","PTV 6300(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","PTV 5600(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","ppw(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","brachial(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","Lung_L(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","Lung_R(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","Artifact(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","External(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","L RPLN(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","R RPLN(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","BRAINSTEM(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","L LYMPH IB(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","L LYMPH II-V(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","L PAROTID(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","L SMG(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","LARYNX(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","MANDIBLE(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","R LYMPH IB(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","R LYMPH II-V(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","R PAROTID(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","R SMG(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)","SPINAL CORD(STANDARD)","Dose (Gy)","Relative Volume (% Normalized)"
,0.5980422496795654,100.0,,1.3108817338943481,100.0,,20.657442092895508,100.0,,23.892427444458008,100.0,,5.163898944854736,100.0,,4.777981758117676,100.0,,0.6291120648384094,100.0,,14.554710388183594,100.0,,0.19809581339359283,100.0,,70.19390869140625,100.0,,61.170345306396484,100.0,,59.48744201660156,100.0,,53.11899948120117,100.0,,32.37167739868164,100.0,,29.316272735595703,100.0,,0.5198836326599121,100.0,,0.5695317387580872,100.0,,14.554710388183594,100.0,,0.17449960112571716,100.0,,33.34440612792969,100.0,,35.74069595336914,100.0,,1.5572973489761353,100.0,,31.26085090637207,100.0,,44.13424301147461,100.0,,6.504101276397705,100.0,,55.665985107421875,100.0,,61.63254165649414,100.0,,15.950309753417969,100.0,,30.127042770385742,100.0,,45.58289337158203,100.0,,9.861589431762695,100.0,,58.26848602294922,100.0,,0.6620897054672241,100.0
,0.7787058176472783,94.16259463817389,,1.4804957690648735,95.01976734367193,,20.85252868384123,99.99223761487742,,24.009777061641216,99.99010318867919,,5.2601336520165205,99.21850181495464,,4.8719806261360645,99.45260729899424,,0.9103548235725611,81.71892927683275,,14.59705425053835,99.91282689733542,,0.4828483964665793,93.58198177877362,,70.20423033833504,99.99245079026588,,61.21609465777874,99.99745147741652,,59.53236252069473,99.99624409064577,,53.18817050755024,99.98802653553524,,32.50170563161373,99.46149704260452,,29.486169055104256,99.96313405423967,,0.7667447868734598,81.32028358205658,,0.8394281666260213,79.88533523391736,,14.770574569702148,99.9571771704622,,0.459344356902875,92.88421321833071,,33.48773944377899,99.6622167238453,,35.88577987253666,99.90233927521753,,1.684771982487291,94.57508715252885,,31.421233646571636,99.96015764243344,,44.24466650187969,99.98555678543777,,6.760861588642001,99.7988258134543,,55.730882614851,99.7920746086898,,61.675270691514015,99.92914986603668,,16.168503671884537,99.9458118425747,,30.291982538998127,99.91303240080612,,45.689719438552856,99.98898101473212,,10.104252479970455,99.88807019857234,,58.32349827885628,99.89009544395512,,0.793662863317877,95.70886698687582
,0.9593693856149912,90.41019592909733,,1.6501098042353988,88.11973834668515,,21.04761527478695,99.98436741886174,,24.127126678824425,99.98093408401893,,5.356368359178305,98.21462606303388,,4.965979494154453,97.88965713372599,,1.1915975823067129,74.7518357718538,,14.639398112893105,99.86251556438162,,0.7676009795395657,78.58674358573192,,70.21455198526382,99.99245079026588,,61.261844009160995,99.99745147741652,,59.5772830247879,99.99624409064577,,53.25734153389931,99.98802653553524,,32.63173386454582,99.46149704260452,,29.65606537461281,99.8060530685921,,1.0136059410870075,61.42456671796124,,1.1093245944939554,60.91895645018246,,14.986438751220703,99.94485737196153,,0.7441891126800328,76.66066282370404,,33.631072759628296,99.6622167238453,,36.03086379170418,99.90233927521753,,1.812246615998447,90.24662056636845,,31.581616386771202,99.96015764243344,,44.355089992284775,99.98555678543777,,7.017621900886297,99.58282404854451,,55.79578012228012,99.7920746086898,,61.71799972653389,99.92914986603668,,16.386697590351105,99.90469077253127,,30.456922307610512,99.91303240080612,,45.79654550552368,99.98898101473212,,10.346915528178215,99.83491917689314,,58.378510534763336,99.89009544395512,,0.92523602116853,92.32038995294708
,1.140032953582704,86.81093019889417,,1.819723839405924,82.26730007664388,,21.24270186573267,99.9584928020596,,24.244476296007633,99.98093408401893,,5.452603066340089,98.21462606303388,,5.059978362172842,96.29069429436107,,1.4728403410408646,70.25496978151574,,14.68174197524786,99.86251556438162,,1.0523535626125522,65.44689203588068,,70.22487363219261,99.99245079026588,,61.30759336054325,99.99745147741652,,59.62220352888107,99.99624409064577,,53.326512560248375,99.98802653553524,,32.76176209747791,99.46149704260452,,29.82596169412136,99.72975658970978,,1.2604670953005552,48.96752398809855,,1.3792210223618895,48.6743523740326,,15.202302932739258,99.91442022319579,,1.0290338684571907,63.993329031501766,,33.7744060754776,99.6622167238453,,36.1759477108717,99.90233927521753,,1.9397212495096028,86.93408547337323,,31.741999126970768,99.96015764243344,,44.46551348268986,99.98555678543777,,7.274382213130593,99.50848577795247,,55.860677629709244,99.7920746086898,,61.760728761553764,99.92914986603668,,16.604891508817673,99.7785407450008,,30.621862076222897,99.91303240080612,,45.90337157249451,99.98898101473212,,10.589578576385975,99.7286171335347,,58.433522790670395,99.75098037411337,,1.056809179019183,89.82840560027485
,1.320696521550417,84.0610811122432,,1.9893378745764494,77.92672483644392,,21.43778845667839,99.90404829694708,,24.36182591319084,99.93014015542587,,5.548837773501873,95.89554608145099,,5.153977230191231,92.79026215321919,,1.7540830997750163,67.08684808575438,,14.724085837602615,99.69464507468795,,1.3371061456855386,57.6099615716068,,70.2351952791214,99.99245079026588,,61.35334271192551,99.99745147741652,,59.66712403297424,99.99624409064577,,53.39568358659744,99.98802653553524,,32.891790330410004,98.92299408520906,,29.995858013629913,99.6480103626839,,1.507328249514103,40.48713121587457,,1.6491174502298236,40.54170375454422,,15.418167114257812,99.82356994578892,,1.3138786242343485,56.456981478399506,,33.917739391326904,99.6622167238453,,36.321031630039215,99.90233927521753,,2.0671958830207586,83.44236722662478,,31.902381867170334,99.86854560041142,,44.57593697309494,99.98555678543777,,7.531142525374889,99.50848577795247,,55.92557513713837,99.7920746086898,,61.80345779657364,99.92914986603668,,16.82308542728424,99.70750781371524,,30.78680184483528,99.91303240080612,,46.01019763946533,99.98898101473212,,10.832241624593735,99.62273196090969,,58.488535046577454,99.75098037411337,,1.1883823368698359,87.10703917071288
,1.5013600895181298,81.6753919509737,,2.1589519097469747,74.73053551339595,,21.63287504762411,99.76675111516103,,24.47917553037405,99.92271754675092,,5.645072480663657,93.37314946315757,,5.2479760982096195,89.28262747725795,,2.035325858509168,63.537846668141064,,14.76642969995737,99.62590285498598,,1.621858728758525,52.41199717054581,,70.24551692605019,99.99245079026588,,61.39909206330776,99.99745147741652,,59.71204453706741,99.99624409064577,,53.46485461294651,99.98802653553524,,33.021818563342094,98.92299408520906,,30.165754333138466,99.44252278571224,,1.7541894037276506,34.38299046045111,,1.9190138780977577,34.563134172540565,,15.634031295776367,99.69516734245092,,1.5987233800115064,51.50568005353486,,34.06107270717621,99.6622167238453,,36.466115549206734,99.90233927521753,,2.1946705165319145,79.96661747155697,,32.0627646073699,99.86854560041142,,44.68636046350002,99.98555678543777,,7.7879028376191854,99.50848577795247,,55.99047264456749,99.66439227063047,,61.84618683159351,99.88551029137258,,17.04127934575081,99.56959121540945,,30.951741613447666,99.91303240080612,,46.11702370643616,99.98898101473212,,11.074904672801495,99.56958093923049,,58.54354730248451,99.75098037411337,,1.3199554947204888,85.33656327089037
,1.6820236574858427,79.61876021042022,,2.3285659449175,70.9744024673054,,21.827961638569832,99.56013152378557,,24.59652514755726,99.90108040056923,,5.741307187825441,91.75297030257221,,5.341974966228008,85.82541054503207,,2.3165686172433197,61.60079296220638,,14.808773562312126,99.62590285498598,,1.9066113118315116,48.77242989158241,,70.25583857297897,99.99245079026588,,61.44484141469002,99.99745147741652,,59.75696504116058,99.99624409064577,,53.53402563929558,99.97610154663214,,33.151846796274185,98.92299408520906,,30.33565065264702,99.39058988676585,,2.0010505579411983,29.87062717776038,,2.188910305965692,30.046663737430958,,15.849895477294922,99.59357841702457,,1.8835681357886642,48.058609320201974,,34.20440602302551,99.6622167238453,,36.61119946837425,99.90233927521753,,2.3221451500430703,77.63656412086827,,32.223147347569466,99.86854560041142,,44.796783953905106,99.98555678543777,,8.044663149863482,99.50848577795247,,56.05537015199661,99.53570058608588,,61.88891586661339,99.84187071670848,,17.259473264217377,99.35655435039952,,31.11668138206005,99.91303240080612,,46.22384977340698,99.98898101473212,,11.317567721009254,99.53977467862283,,58.59855955839157,99.75098037411337,,1.4515286525711417,83.35238152246849
,1.8626872254535556,77.81942482436332,,2.4981799800880253,66.18049307284822,,22.023048229515553,99.40057139134521,,24.713874764740467,99.86974049817621,,5.8375418949872255,91.75297030257221,,5.435973834246397,82.15211756822615,,2.5978113759774715,58.47861958254287,,14.851117424666882,99.48642589147975,,2.191363894904498,46.16313367826649,,70.26616021990776,99.99245079026588,,61.49059076607227,99.99745147741652,,59.801885545253754,99.99624409064577,,53.603196665644646,99.97610154663214,,33.281875029206276,98.92299408520906,,30.50554697215557,99.33160437257484,,2.247911712154746,26.404361563439792,,2.458806733833626,26.639773375167376,,16.065759658813477,99.4604323617423,,2.168412891565822,45.58193714232191,,34.34773933887482,99.55993971189214,,36.75628338754177,99.90233927521753,,2.449619783554226,72.95107594376947,,32.38353008776903,99.80383349339567,,44.90720744431019,99.98555678543777,,8.301423462107778,99.50848577795247,,56.120267659425735,99.40700890154126,,61.93164490163326,99.84187071670848,,17.477667182683945,99.05031385659477,,31.281621150672436,99.91303240080612,,46.33067584037781,99.98898101473212,,11.560230769217014,99.48995862281099,,58.65357181429863,99.75098037411337,,1.5831018104217947,81.96845193393061
,2.0433507934212685,76.41385995665163,,2.6677940152585506,63.30233439969243,,22.218134820461273,99.1260848394855,,24.831224381923676,99.83655707224315,,5.93377660214901,90.13279114198684,,5.529972702264786,81.3526361485437,,2.879054134711623,55.950595443382255,,14.893461287021637,99.42814444697457,,2.4761164779774845,44.24978982043599,,70.27648186683655,99.99245079026588,,61.53634011745453,99.99745147741652,,59.846806049346924,99.99624409064577,,53.67236769199371,99.97610154663214,,33.41190326213837,98.36878479255088,,30.675443291664124,99.26364280261797,,2.4947728663682938,23.72997057463082,,2.72870316170156,24.029178067589076,,16.28162384033203,99.3481706705679,,2.45325764734298,43.74405249454505,,34.49107265472412,99.34865693787226,,36.90136730670929,99.90233927521753,,2.577094417065382,71.04494371256203,,32.5439128279686,99.80383349339567,,45.01763093471527,99.98555678543777,,8.558183774352074,99.50848577795247,,56.18516516685486,99.27831721699664,,61.97437393665314,99.84187071670848,,17.695861101150513,98.66585663021624,,31.44656091928482,99.91303240080612,,46.43750190734863,99.98898101473212,,11.802893817424774,99.45014746460124,,58.70858407020569,99.75098037411337,,1.7146749682724476,80.27153372101488
,2.2240143613889813,75.2607402498916,,2.837408050429076,59.090469798127806,,22.413221411406994,98.80793487346202,,24.948573999106884,99.75587865531554,,6.030011309310794,84.31285341202806,,5.6239715702831745,74.93517724136231,,3.160296893445775,53.829459507546694,,14.935805149376392,99.42814444697457,,2.760869061050471,42.84552249048603,,70.28680351376534,99.99245079026588,,61.582089468836784,99.99745147741652,,59.891726553440094,99.99624409064577,,53.74153871834278,99.96858783383932,,33.54193149507046,97.8302818351554,,30.845339611172676,99.1822171490123,,2.7416340205818415,21.532074303932326,,2.998599589569494,21.9806860674601,,16.497488021850586,99.15204211761322,,2.7381024031201378,42.41400780197166,,34.634405970573425,99.34865693787226,,37.04645122587681,99.90233927521753,,2.704569050576538,67.69727797235947,,32.70429556816816,99.80383349339567,,45.128054425120354,99.98555678543777,,8.81494408659637,99.50848577795247,,56.25006267428398,98.56470920587559,,62.01710297167301,99.80096931127186,,17.91405501961708,98.26108658585024,,31.611500687897205,99.91303240080612,,46.54432797431946,99.98898101473212,,12.045556865632534,99.45014746460124,,58.76359632611275,99.67612843406977,,1.8462481261231005,78.81123276273391
